Probe_ID,SampleVar,LogVarRatio,DiffLevene,t,P.Value,Adj.P.Value,Bonferroni,chr,pos,strand,UCSC_RefGene_Name,UCSC_RefGene_Accession,UCSC_RefGene_Group,Phantom,DMR,Enhancer,HMM_Island,Regulatory_Feature_Name,Regulatory_Feature_Group,DHS,Probe_SNPs,Probe_SNPs_10,Islands_Name,Relation_to_Island
cg24697925,0.222168793,-0.876006277,-0.150144742,-2.017941859,0.044996317,0.994999996,1,chr19,1782411,+,ATP8B3,NM_138813,3'UTR,,,,,,,,,,,OpenSea
cg04118472,0.028698542,0.393002958,0.055874928,2.017930692,0.044997492,0.994999996,1,chr1,2125049,-,C1orf86;LOC100128003;C1orf86,NM_001146310;NR_024445;NM_182533,Body;TSS200;Body,,,,1:2114878-2116476,,,,,,chr1:2126048-2126642,N_Shore
cg12183221,0.202460234,-0.990219262,-0.147850235,-2.017899045,0.04500082,0.994999996,1,chr17,26210981,-,C17orf108,NM_001076680,5'UTR,,,,,,,,,,,OpenSea
cg26732615,0.377726345,0.697339635,0.195861098,2.017875361,0.045003311,0.994999996,1,chr19,19648335,+,CILP2;YJEFN3,NM_153221;NM_198537,TSS1500;3'UTR,,DMR,,19:19509150-19509486,,,TRUE,rs1054930,,chr19:19648134-19649390,Island
cg06130354,0.133464332,0.497274264,0.118568619,2.017846818,0.045006313,0.994999996,1,chr17,4847601,-,RNF167,NM_015528,Body,,,,,17:4847406-4847796,Promoter_Associated,,,,chr17:4850942-4853907,N_Shelf
cg06820006,0.054214906,-0.529000495,-0.074821637,-2.018293105,0.045006813,0.994999996,1,chr12,131488926,-,GPR133,NM_198827,Body,,,,12:130054608-130054911,,,,,,chr12:131488696-131488975,Island
cg26077062,0.044751668,0.58267542,0.068230164,2.017827296,0.045008366,0.994999996,1,chr8,110661013,+,GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN;GOLSYN,NM_001099748;NM_001099743;NM_001099750;NM_001099749;NM_001099747;NM_017786;NM_001099749;NM_001099748;NM_001099745;NM_017786;NM_001099744;NM_001099746;NM_001099750;NM_001099747,1stExon;5'UTR;1stExon;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,,,,,,,,,,chr8:110656795-110657291,S_Shelf
cg25655324,0.129696617,-0.263051317,-0.114604073,-2.017788775,0.045012418,0.994999996,1,chr19,4556011,-,SEMA6B,NM_032108,Body,,CDMR,,19:4506978-4508709,,,TRUE,,,chr19:4555936-4556143,Island
cg21080140,0.198241763,0.83574534,0.142987707,2.017778218,0.045013528,0.994999996,1,chr6,70577059,-,COL19A1,NM_001858,5'UTR,,DMR,TRUE,6:70633744-70634257,,,TRUE,,,chr6:70576974-70577572,Island
cg26793846,0.196297853,-0.555152824,-0.143336062,-2.0177774,0.045013614,0.994999996,1,chr22,42538988,+,CYP2D7P1,NR_002570,Body,,,,22:40868419-40869520,,,,rs11913380,,chr22:42538474-42539579,Island
cg10234375,0.010536684,-0.849464325,-0.035424428,-2.017776193,0.045013741,0.994999996,1,chr17,8060043,-,,,,,,,17:8000078-8001189,17:8059488-8060514,Promoter_Associated,,,,chr17:8059556-8060237,Island
cg09002677,0.285890755,-0.744386047,-0.17524588,-2.017720016,0.045019651,0.994999996,1,chr17,5999,+,,,,,,,17:5978-6073,,,,,,,OpenSea
cg21798832,0.064325757,0.490691245,0.081326455,2.017717641,0.045019901,0.994999996,1,chr17,2291793,-,MNT,NM_020310,Body,,,,17:2238468-2238909,,,,,,,OpenSea
cg10527285,0.240043478,0.377150654,0.159677824,2.017707415,0.045020977,0.994999996,1,chr14,100773152,-,MIR345;SLC25A29,NR_029906;NM_001039355,TSS1500;TSS1500,,,,14:99841070-99843486,14:100772761-100773301,Promoter_Associated,,,,chr14:100771820-100773673,Island
cg21077245,0.156151391,-0.756883687,-0.129778898,-2.018486414,0.045023992,0.994999996,1,chr14,104191469,-,ZFYVE21,NM_024071,Body,,,,14:103260823-103261389,,,TRUE,,,chr14:104193901-104194627,N_Shelf
cg17862152,0.233724969,1.010784581,0.159279949,2.024797138,0.045025788,0.994999996,1,chr1,203044930,-,PPFIA4,NM_015053,Body,,DMR,TRUE,1:201311346-201312256,1:203044852-203044998,Unclassified_Cell_type_specific,,,,chr1:203044722-203045390,Island
cg04803956,0.096218622,-0.766524386,-0.100467884,-2.017570313,0.045035403,0.994999996,1,chr2,242648702,-,ING5,NM_032329,Body,,,,2:242297349-242297435,,,,,,,OpenSea
cg23190994,0.028158285,-0.761719539,-0.05547827,-2.017516065,0.045041112,0.994999996,1,chr19,40503147,-,ZNF546,NM_178544,5'UTR,,,,19:45194536-45195122,19:40502280-40503353,Promoter_Associated,,,,chr19:40502749-40503294,Island
cg07619142,0.053456739,0.771172637,0.071628033,2.017468675,0.0450461,0.994999996,1,chr11,44971049,-,TP53I11;TP53I11,NM_006034;NM_001076787,5'UTR;5'UTR,,,,11:44927437-44929379,,,,,,chr11:44971048-44972685,Island
cg19783015,0.0571589,0.429518616,0.077581296,2.01743301,0.045049854,0.994999996,1,chr8,61936333,+,,,,,,TRUE,8:62098740-62099069,8:61935800-61936949,Unclassified,,,,,OpenSea
cg17811608,0.052799435,0.524672458,0.073879201,2.017406287,0.045052667,0.994999996,1,chr2,438197,-,,,,,DMR,,,2:437762-438928,Unclassified,TRUE,,,,OpenSea
cg27300804,0.174813297,0.28560103,0.136774791,2.017376119,0.045055843,0.994999996,1,chr13,113976054,-,LAMP1,NM_005561,Body,,,,13:113023807-113024445,,,,,,chr13:113975893-113976139,Island
cg12784386,0.10829217,0.782847287,0.105063581,2.017369122,0.045056579,0.994999996,1,chr17,79031712,-,BAIAP2;BAIAP2;BAIAP2;BAIAP2,NM_017450;NM_006340;NM_001144888;NM_017451,Body;Body;Body;Body,low-CpG:76645630-76646326,,,,,,TRUE,,,,OpenSea
cg10906602,0.057290735,0.603976835,0.076496761,2.017316139,0.045062158,0.994999996,1,chr3,33259920,-,SUSD5,NM_015551,Body,,DMR,,3:33234600-33235787,,,TRUE,,,chr3:33259919-33260763,Island
cg26248878,0.116814255,0.534791277,0.112050497,2.019130151,0.045066748,0.994999996,1,chr14,60952781,+,C14orf39,NM_174978,TSS200,,,,14:60022078-60022687,,,,rs76560414,,chr14:60951976-60952946,Island
cg18241555,0.027151614,-0.242399397,-0.053672981,-2.017254209,0.045068679,0.994999996,1,chr12,3563268,+,,,,,,,12:3433219-3433694,,,,rs79283987,,,OpenSea
cg08076044,0.149608954,-0.564757077,-0.125266506,-2.017240761,0.045070095,0.994999996,1,chr17,26685074,-,TMEM199;POLDIP2,NM_152464;NM_015584,Body;TSS1500,,,,,17:26683983-26685077,Promoter_Associated,,,,chr17:26684165-26684875,S_Shore
cg20792826,0.044446772,0.667201695,0.068992514,2.01721873,0.045072415,0.994999996,1,chr1,17313048,-,ATP13A2;ATP13A2;ATP13A2,NM_022089;NM_001141974;NM_001141973,Body;Body;Body,,,,1:17185327-17186240,1:17312968-17314301,Unclassified,TRUE,,rs34585239,,OpenSea
cg19071879,0.094050417,-0.6467498,-0.099950651,-2.017201798,0.045074198,0.994999996,1,chr2,100722155,-,AFF3;AFF3,NM_001025108;NM_002285,TSS200;5'UTR,high-CpG:100087424-100088811,CDMR,TRUE,,,,,,,chr2:100720385-100720741,S_Shore
cg05893876,0.09747273,0.767793064,0.101094006,2.01717722,0.045076786,0.994999996,1,chr8,120428507,+,NOV,NM_002514,TSS200,,,,8:120497580-120498327,,,TRUE,,,chr8:120428398-120429178,Island
cg12013321,0.064067882,0.430501904,0.082932442,2.017164337,0.045078143,0.994999996,1,chr6,53410182,+,GCLC,NM_001498,TSS1500,,,,,,,,,,chr6:53409120-53410099,S_Shore
cg00896254,0.111725363,0.340034753,0.108507697,2.017152552,0.045079384,0.994999996,1,chr7,45149652,-,TBRG4;TBRG4;TBRG4,NM_004749;NM_030900;NM_199122,5'UTR;5'UTR;5'UTR,,,,,,,,rs10260474,,chr7:45150987-45151554,N_Shore
cg10482924,0.222434942,-0.556051797,-0.152961902,-2.017143894,0.045080296,0.994999996,1,chr11,62539163,-,TAF6L,NM_006473,5'UTR,,,,11:62295296-62295887,11:62538465-62539595,Promoter_Associated,,,,chr11:62539001-62539322,Island
cg06174144,0.125273429,-0.670790645,-0.11684525,-2.017133046,0.045081439,0.994999996,1,chr17,79083072,+,BAIAP2;BAIAP2;BAIAP2;BAIAP2,NM_017450;NM_006340;NM_001144888;NM_017451,3'UTR;Body;Body;Body,,,,17:76697296-76697679,,,,,,chr17:79084336-79084561,N_Shore
cg14008119,0.053035731,0.602334408,0.073971966,2.017122984,0.045082499,0.994999996,1,chr14,76451930,+,C14orf179;C14orf179,NM_052873;NM_001102564,TSS200;TSS200,,,,,14:76451718-76453056,Promoter_Associated,,,,chr14:76452079-76452542,N_Shore
cg04074650,0.114926411,-1.007148783,-0.110446175,-2.017099116,0.045085013,0.994999996,1,chr20,35720856,-,RBL1;RBL1,NM_183404;NM_002895,Body;Body,,,,,,,,,,chr20:35724039-35724644,N_Shelf
cg10260935,0.197778592,-0.573998747,-0.141121318,-2.017098269,0.045085102,0.994999996,1,chr22,41844435,-,TOB2,NM_016272,TSS1500,,,,22:40174165-40174653,22:41843845-41845043,Promoter_Associated,,,,chr22:41842383-41843919,S_Shore
cg24937136,0.487397829,0.392137459,0.220824383,2.017089204,0.045086057,0.994999996,1,chr1,226593346,-,PARP1,NM_001618,Body,,,,,1:226593276-226593439,Promoter_Associated,,,,chr1:226595333-226595939,N_Shore
cg10633746,0.053391974,-0.726620808,-0.072897009,-2.01705128,0.045090052,0.994999996,1,chr17,18164442,+,SMCR7;SMCR7;SMCR7;SMCR7,NM_148886;NM_001144900;NM_148886;NM_139162,5'UTR;5'UTR;1stExon;5'UTR,,,,17:18104393-18105360,17:18163665-18164861,Promoter_Associated,,,,chr17:18163685-18164672,Island
cg02576610,0.055645908,0.571056601,0.075230093,2.017030155,0.045092277,0.994999996,1,chr16,75657395,-,ADAT1,NM_012091,TSS1500,,,,,16:75656609-75657551,Promoter_Associated,,,,chr16:75656905-75657360,S_Shore
cg22181664,0.066257019,0.559383491,0.082468249,2.017023253,0.045093004,0.994999996,1,chr1,86934325,+,CLCA1,NM_001285,TSS200,,,,,,,,rs56130004,,,OpenSea
cg06895767,0.028590516,-0.593994835,-0.053314213,-2.017012804,0.045094105,0.994999996,1,chr8,15094107,+,SGCZ,NM_139167,Body,,RDMR,,,,,,rs79939347,,chr8:15094237-15095168,N_Shore
cg15017119,0.169476232,-0.816954983,-0.133232395,-2.017396868,0.045104986,0.994999996,1,chr13,82585793,-,,,,,,TRUE,,,,,,,,OpenSea
cg21742872,0.281821869,-0.287171933,-0.169223456,-2.016907779,0.045105171,0.994999996,1,chr21,43373869,-,C2CD2;C2CD2,NM_015500;NM_015500,5'UTR;1stExon,high-CpG:42246790-42247417,,,21:42246205-42247528,21:43373544-43374903,Unclassified,,,,chr21:43373135-43374062,Island
cg20156053,0.033688649,0.535471794,0.05945126,2.018218921,0.045105364,0.994999996,1,chr1,1052297,+,C1orf159,NM_017891,TSS1500,,,,1:1041056-1042308,,,,,,chr1:1051178-1052445,Island
cg27518238,0.068610649,0.392481528,0.081383717,2.01689282,0.045106747,0.994999996,1,chr16,31408712,-,ITGAD,NM_005353,Body,,,,,,,,,,,OpenSea
cg25939742,0.43061788,-0.649585303,-0.212388671,-2.016882546,0.04510783,0.994999996,1,chr19,47746369,+,,,,,,,19:52438076-52438465,19:47746220-47746793,Unclassified_Cell_type_specific,,,,chr19:47746337-47746630,Island
cg04242396,0.035750014,-0.48536276,-0.062284571,-2.016881725,0.045107916,0.994999996,1,chr17,48608867,-,EPN3,NM_017957,TSS1500,,,,,,,,,,,OpenSea
cg08376089,0.049637027,0.635449095,0.070923188,2.016827193,0.045113663,0.994999996,1,chr11,61514925,+,,,,,CDMR,,,,,,,,chr11:61511041-61511584,S_Shelf
cg02112608,0.149272485,-0.596698837,-0.127347719,-2.016816783,0.04511476,0.994999996,1,chr2,104914302,+,,,,,,,2:104280728-104280784,,,,rs11679895,,,OpenSea
cg20813827,0.031877058,0.514582632,0.057831093,2.016742445,0.045122596,0.994999996,1,chr6,170397195,-,,,,,,,6:170238830-170239121,,,,,,,OpenSea
cg14464052,0.103998489,0.665913733,0.107180885,2.019588725,0.045124428,0.994999996,1,chr2,237173071,-,ASB18,NM_212556,TSS200,,,,,,,,,,,OpenSea
cg13957045,0.133115051,0.345634806,0.116100933,2.016771179,0.045125883,0.994999996,1,chr11,124506378,-,SIAE,NM_170601,3'UTR,,,,,,,,,,,OpenSea
cg12648336,0.160806525,-0.606638405,-0.132564703,-2.016682147,0.045128952,0.994999996,1,chr12,48058400,-,RPAP3;RPAP3;RPAP3,NM_001146075;NM_024604;NM_001146076,Body;Body;Body,,,,,,,,,,,OpenSea
cg10511902,0.093045524,-0.565277852,-0.099730369,-2.016676341,0.045129564,0.994999996,1,chr14,91842949,+,CCDC88C,NM_001080414,Body,,,TRUE,,,,,rs8018155,,,OpenSea
cg24524895,0.080010957,0.581048238,0.092389736,2.016671185,0.045130107,0.994999996,1,chr15,90229590,-,PEX11A,NM_003847,Body,,,,,,,,,rs35920287,chr15:90233530-90234083,N_Shelf
cg01614792,0.05029762,0.537062234,0.073440603,2.016656329,0.045131674,0.994999996,1,chr5,138534251,+,SIL1;SIL1,NM_022464;NM_001037633,TSS200;TSS200,,,,,5:138533001-138534582,Promoter_Associated,,,,chr5:138533870-138534113,S_Shore
cg22873748,0.049618719,-0.456169554,-0.07298161,-2.017890494,0.045132933,0.994999996,1,chr4,1189213,+,LOC100130872-SPON2,NR_033182,Body,,,,,,,,,,chr4:1188185-1189162,S_Shore
cg19344263,0.134986067,-0.536237716,-0.119828361,-2.016621158,0.045135382,0.994999996,1,chr19,58919951,+,ZNF584,NM_173548,TSS200,,,,19:63610948-63612341,19:58917952-58920462,Promoter_Associated,,,,chr19:58919548-58920529,Island
cg27475923,0.0571849,0.580244448,0.074886089,2.016570727,0.045140699,0.994999996,1,chr11,63530997,+,C11orf95,NM_001144936,Body,,,TRUE,11:63286447-63288480,11:63530712-63531489,Unclassified_Cell_type_specific,,,,chr11:63529888-63531834,Island
cg09824627,0.05358355,-0.800756589,-0.073398161,-2.016562364,0.045141581,0.994999996,1,chr17,58224340,+,,,,,,,,,,,rs73992806,rs73320932,chr17:58227241-58227720,N_Shelf
cg23682322,0.091224629,0.690513892,0.097796762,2.016540507,0.045143886,0.994999996,1,chr12,54963149,-,PDE1B;PDE1B,NM_001165975;NM_000924,Body;Body,,,,,,,,,,,OpenSea
cg17394331,0.097626472,0.541641006,0.100755864,2.016529118,0.045145087,0.994999996,1,chr12,68640287,-,,,,,,TRUE,,,,,,,,OpenSea
cg03133686,0.137999939,0.554693185,0.116716123,2.016504103,0.045147725,0.994999996,1,chr8,143324673,+,TSNARE1,NM_145003,Body,,,,8:143322542-143322638,,,,rs12545056,,,OpenSea
cg21463763,0.205440349,-0.493913147,-0.146168561,-2.016477279,0.045150554,0.994999996,1,chr20,3713341,-,HSPA12B,NM_052970,TSS200,high-CpG:3661341-3661343,,,20:3661076-3661502,20:3712909-3713381,Unclassified_Cell_type_specific,,,,chr20:3713159-3713515,Island
cg16265557,0.044824469,0.403900248,0.064731731,2.016476317,0.045150655,0.994999996,1,chr4,8443089,+,ACOX3;ACOX3,NM_001101667;NM_003501,TSS1500;TSS1500,,,,4:8493178-8494013,4:8441980-8443097,Promoter_Associated,,,,chr4:8442433-8443113,Island
cg03208489,0.064811908,0.485228337,0.081885106,2.016427255,0.04515583,0.994999996,1,chr11,63647865,+,MARK2;MARK2;MARK2;MARK2,NM_004954;NM_001039469;NM_001163297;NM_001163296,Body;Body;Body;Body,,,TRUE,,,,TRUE,,,,OpenSea
cg07552374,0.039026931,-1.176614599,-0.061885887,-2.016357379,0.0451632,0.994999996,1,chr11,6418966,-,APBB1;APBB1,NM_001164;NM_145689,Body;Body,,,TRUE,,,,TRUE,,,,OpenSea
cg25457674,0.102600611,0.403432935,0.103493501,2.016350164,0.045163961,0.994999996,1,chr6,32303820,-,C6orf10,NM_006781,Body,,,,,,,,,rs35489730,,OpenSea
cg11769960,0.037510812,-0.821808765,-0.062564123,-2.016335461,0.045165512,0.994999996,1,chr17,35293627,-,LHX1,NM_005568,TSS1500,,,,17:32365861-32368438,,,,,,chr17:35291899-35300875,Island
cg17948627,0.051257185,-0.350788467,-0.07388713,-2.016310021,0.045168196,0.994999996,1,chr1,36107295,-,PSMB2,NM_002794,TSS200,,,,,1:36106800-36107562,Unclassified,TRUE,,,chr1:36106969-36107261,S_Shore
cg14582452,0.029362268,1.035189,0.053742991,2.01628746,0.045170577,0.994999996,1,chr5,139933025,+,SRA1,NM_001035235,Body,,,,,,,,,,chr5:139936755-139937193,N_Shelf
cg18438837,0.0184666,-0.779862259,-0.044937119,-2.016251183,0.045174404,0.994999996,1,chr1,42922100,+,PPCS;ZMYND12;ZMYND12;PPCS,NM_001077447;NM_032257;NM_001146192;NM_024664,TSS200;TSS200;TSS200;TSS200,,,,1:42693965-42695336,1:42921242-42922953,Promoter_Associated,,,,chr1:42921716-42922575,Island
cg20993011,0.151508058,-0.68673949,-0.126799356,-2.016194969,0.045180336,0.994999996,1,chr12,98851021,+,,,,,DMR,,,,,TRUE,,,chr12:98850690-98851002,S_Shore
cg01298102,0.060726923,-0.558731837,-0.079327222,-2.016134638,0.045186702,0.994999996,1,chr16,21199840,-,,,,,,TRUE,,16:21199426-21200338,Unclassified,TRUE,,,,OpenSea
cg18457737,0.135938215,-0.785302025,-0.117987438,-2.016132239,0.045186955,0.994999996,1,chr11,133715076,+,SPATA19,NM_174927,Body,,,,,,,,,,,OpenSea
cg24539402,0.033538292,-0.505173749,-0.060074619,-2.016130431,0.045187146,0.994999996,1,chr8,54510816,+,,,,,,,,,,,rs7461405,,chr8:54507107-54507358,S_Shelf
cg11074933,0.108399246,-0.692905976,-0.106978695,-2.016129994,0.045187192,0.994999996,1,chr15,26915414,-,GABRB3;GABRB3,NM_000814;NM_021912,Body;Body,,,,15:24466319-24466830,,,,,rs78360417,chr15:26915189-26915753,Island
cg04194457,0.090720692,0.481156682,0.099500116,2.016101466,0.045190203,0.994999996,1,chr20,52493238,+,SUMO1P1,NR_002189,TSS1500,,,,,,,,,,,OpenSea
cg12433713,0.091183632,0.580289635,0.099087161,2.01604423,0.045196244,0.994999996,1,chr10,131770585,+,,,,,DMR,,,,,,rs12264251,,chr10:131761169-131771696,Island
cg17621580,0.029237471,0.451971126,0.054594881,2.016034998,0.045197219,0.994999996,1,chr22,18253686,-,BID;BID;BID,NM_197967;NM_001196;NM_197966,5'UTR;5'UTR;Body,,,,,,,,,,chr22:18256615-18257377,N_Shelf
cg04976697,0.014108996,-0.628940454,-0.04026357,-2.016000285,0.045200883,0.994999996,1,chr22,30938784,-,,,,,,,22:29268031-29269277,,,TRUE,,,chr22:30938016-30938645,S_Shore
cg25109663,0.164086687,0.563149962,0.132593437,2.015951043,0.045206082,0.994999996,1,chr3,114102785,+,ZBTB20;ZBTB20;ZBTB20;ZBTB20;ZBTB20;ZBTB20;ZBTB20,NM_001164345;NM_001164346;NM_001164347;NM_001164344;NM_015642;NM_001164342;NM_001164343,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;TSS1500;5'UTR,,,,,3:114102192-114103467,Unclassified,TRUE,,,,OpenSea
cg08722695,0.039510531,0.778174245,0.064144169,2.015924114,0.045208925,0.994999996,1,chr2,74378750,+,,,,,,,,2:74378492-74379021,Gene_Associated,,,,chr2:74374838-74375257,S_Shelf
cg12800244,0.158079188,0.462355039,0.130439433,2.015858406,0.045215863,0.994999996,1,chr3,153838788,-,SGEF,NM_015595,TSS1500,,,,,,,,,,chr3:153838787-153840380,Island
cg27624162,0.037127092,-1.037589205,-0.062019873,-2.015848039,0.045216957,0.994999996,1,chr2,111876008,-,,,,,RDMR,,2:111592378-111592494,,,,,,chr2:111875206-111880965,Island
cg06961071,0.038681226,-0.744417061,-0.064016776,-2.015780506,0.045224089,0.994999996,1,chr1,46769300,-,LRRC41;UQCRH,NM_006369;NM_006004,TSS1500;TSS200,high-CpG:46541402-46541936,,,1:46541817-46542237,,,,,,chr1:46767425-46769036,S_Shore
cg14586555,0.093441286,-0.975658669,-0.099675339,-2.015760442,0.045226208,0.994999996,1,chr19,3273583,-,BRUNOL5,NM_021938,Body,,,,,,,,,,chr19:3275608-3275970,N_Shelf
cg24659411,0.050845037,-0.224267437,-0.071204734,-2.015758049,0.045226461,0.994999996,1,chr6,38607933,-,BTBD9;BTBD9,NM_001099272;NM_052893,TSS200;TSS200,,,,6:38715220-38716126,6:38606594-38608314,Promoter_Associated,,,,chr6:38607777-38608148,Island
cg18364837,0.044205474,-0.643375728,-0.067698045,-2.015721008,0.045230373,0.994999996,1,chr5,148737347,-,PCYOX1L,NM_024028,TSS1500,,,TRUE,5:148717540-148718218,5:148736840-148738287,Promoter_Associated,,,,chr5:148737346-148737764,Island
cg06097557,0.077921723,0.917954659,0.090411431,2.016151426,0.045232526,0.994999996,1,chr3,197475984,+,FYTTD1;KIAA0226;FYTTD1;FYTTD1,NM_001011537;NM_001145642;NM_032288;NR_027840,TSS1500;5'UTR;TSS1500;TSS1500,,RDMR,,,,,,,,chr3:197476262-197477556,N_Shore
cg24163613,0.050224968,-1.194699511,-0.072249458,-2.019907855,0.045232978,0.994999996,1,chr5,75012816,-,C5orf37,NM_001099271,5'UTR,,,,,5:75012240-75013690,Promoter_Associated,,,,chr5:75012962-75013515,N_Shore
cg13885842,0.091585061,0.757272119,0.096952016,2.015686433,0.045234025,0.994999996,1,chr22,41973319,+,PMM1,NM_002676,3'UTR,,,,,22:41972858-41973708,Unclassified,TRUE,,,,OpenSea
cg02311540,0.0680813,1.087515899,0.091240385,2.026551663,0.045238859,0.994999996,1,chr15,76030565,-,DNM1P35,NR_024595,Body,,,,15:73817589-73818719,15:76030510-76031808,Promoter_Associated,,,,chr15:76030564-76031664,Island
cg05489957,0.210353413,0.538943512,0.144449064,2.015623764,0.045240645,0.994999996,1,chr6,30177295,-,TRIM26,NM_003449,5'UTR,,,,,,,,,,chr6:30180933-30182187,N_Shelf
cg18803171,0.165024452,0.468392295,0.129535232,2.015620628,0.045240976,0.994999996,1,chr22,24093429,+,ZNF70,NM_021916,TSS200,,,,22:22423027-22423610,22:24092536-24093993,Promoter_Associated,,,,chr22:24093026-24093621,Island
cg12501546,0.193969065,0.438832728,0.145033334,2.015611109,0.045241982,0.994999996,1,chr19,13734932,-,,,,low-CpG:13595915-13596051,,,,,,,,,,OpenSea
cg03685454,0.105458972,0.666291707,0.106420318,2.015597245,0.045243447,0.994999996,1,chr2,120982180,+,TMEM185B,NR_000034,TSS1500,,,,,2:120980360-120982231,Promoter_Associated,,,,chr2:120980332-120981451,S_Shore
cg15326535,0.059070479,0.595074281,0.077590741,2.015596883,0.045243485,0.994999996,1,chr8,1310764,-,,,,,,,8:1297587-1298204,,,,,,chr8:1311387-1311626,N_Shore
cg02147797,0.131118246,0.398664723,0.119037803,2.015733958,0.045244554,0.994999996,1,chr3,64211204,-,PRICKLE2,NM_198859,TSS200,,,TRUE,,3:64210517-64211266,Unclassified_Cell_type_specific,TRUE,,,,OpenSea
cg16145598,0.168029821,0.968028007,0.131756002,2.015568972,0.045246434,0.994999996,1,chr8,1822155,-,ARHGEF10,NM_014629,Body,,,,8:1809516-1809614,,,,,,chr8:1821602-1821914,S_Shore
cg13805297,0.151801901,0.467389018,0.125383157,2.015544991,0.045248967,0.994999996,1,chr9,90224272,+,DAPK1,NM_004938,Body,,,TRUE,,,,,,rs3925341,,OpenSea
cg22200644,0.411094491,-1.436954814,-0.202917479,-2.01744043,0.045249297,0.994999996,1,chr2,126874175,+,,,,,,TRUE,,,,,,,,OpenSea
cg25623774,0.274254956,-0.835207708,-0.171503447,-2.01553008,0.045250543,0.994999996,1,chr15,81706395,-,,,,,,,15:79493321-79493542,,,,,,,OpenSea
cg09756115,0.057818206,0.345988037,0.078480827,2.01552335,0.045251254,0.994999996,1,chr1,879415,+,SAMD11,NM_152486,Body,,,TRUE,1:869226-869279,1:879139-879425,Unclassified_Cell_type_specific,,,,chr1:875730-878363,S_Shore
cg17868723,0.237075545,0.465993683,0.158992767,2.015518578,0.045251758,0.994999996,1,chr13,102925517,+,FGF14,NM_175929,Body,,,,,,,,rs9557847,,,OpenSea
cg14515187,0.190598162,0.202716429,0.145163433,2.018169531,0.045252759,0.994999996,1,chr3,190284901,+,IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP,NM_001167930;NM_001167931;NM_134470;NM_001167928;NM_002182;NM_001167929,Body;Body;Body;Body;Body;Body,,,TRUE,,,,,,,,OpenSea
cg09534872,0.194386293,-0.715528206,-0.141082572,-2.015507737,0.045252904,0.994999996,1,chr11,33156837,-,CSTF3,NM_001326,Body,,,TRUE,,,,,rs12794555,,,OpenSea
cg19897172,0.478913433,2.799439687,0.343560287,2.043913069,0.045253762,0.994999996,1,chr7,135347071,-,PL-5283,NM_001130929,TSS200,,,,7:134997320-134998270,7:135346369-135348054,Promoter_Associated,,,,chr7:135347056-135347498,Island
cg27513574,0.498144905,0.497926922,0.228553679,2.01549409,0.045254346,0.994999996,1,chr4,25657440,+,SLC34A2;SLC34A2,NM_006424;NM_006424,1stExon;5'UTR,,,TRUE,4:25266218-25266691,,,,,,chr4:25657119-25657547,Island
cg26836573,0.119067353,-0.121308258,0.108413922,2.015431875,0.045260921,0.994999996,1,chr5,43280399,+,MGC42105,NM_153361,Body,,,,5:43316004-43316185,,,,,,,OpenSea
cg03577153,0.13200433,-0.337450991,-0.115124551,-2.01541011,0.045263221,0.994999996,1,chr19,52490173,+,ZNF350,NM_021632,TSS200,,DMR,,19:57181870-57182128,19:52489742-52490496,Unclassified,TRUE,,,,OpenSea
cg26357833,0.100199312,-0.571652631,-0.104600359,-2.015410041,0.045263228,0.994999996,1,chr4,121992988,-,C4orf31,NM_024574,5'UTR,,,TRUE,4:122212429-122212562,4:121992723-121993941,Unclassified_Cell_type_specific,,,,chr4:121992003-121993703,Island
cg17709512,0.071200881,0.752600556,0.086257206,2.015386866,0.045265677,0.994999996,1,chr19,37291668,-,,,,,,,,,,,,,chr19:37288342-37288723,S_Shelf
cg27514624,0.112255177,-0.551006175,-0.103456191,-2.015720267,0.045268167,0.994999996,1,chr15,69706456,+,KIF23;KIF23,NM_004856;NM_138555,TSS1500;TSS1500,,,,15:67493510-67494445,15:69706167-69707930,Promoter_Associated,,rs77853593,,chr15:69706516-69707352,N_Shore
cg27537321,0.162050448,-0.949999703,-0.128984377,-2.015322302,0.045272502,0.994999996,1,chr3,134066989,-,,,,,,TRUE,,,,,,,,OpenSea
cg13382596,0.044005729,-1.021201232,-0.066515016,-2.015298705,0.045274996,0.994999996,1,chr22,42373029,+,SEPT3;SEPT3;SEPT3;SEPT3,NM_145733;NM_019106;NM_145733;NM_019106,5'UTR;5'UTR;1stExon;1stExon,,,,22:40702449-40703265,22:42372199-42373494,Unclassified_Cell_type_specific,TRUE,,,chr22:42372483-42373299,Island
cg16172238,0.091615902,0.760114241,0.096802385,2.016822744,0.04527971,0.994999996,1,chr1,8021551,-,PARK7;PARK7,NM_007262;NM_001123377,TSS200;TSS200,,,,1:7943889-7944700,1:8020996-8022530,Promoter_Associated,,,rs11121063,chr1:8021301-8022226,Island
